Data,NIN 1.2_sst,NIN 3_sst,NIN 3.4_sst,NIN 4_1_sst,NIN 4_2_sst
27/04/2008,298.92676,300.24268,300.17822,301.08057,300.29443
28/04/2008,298.63525,300.34033,300.2964,301.12256,300.33057
29/04/2008,298.55957,300.30127,300.26367,301.2041,300.32422
30/04/2008,298.34888,300.28735,300.24634,301.25513,300.1692
01/05/2008,298.3318,300.25903,300.2522,301.28442,300.17603
02/05/2008,298.22168,300.2378,300.23047,301.19434,300.18164
03/05/2008,297.21924,300.28125,300.25488,301.17578,300.23633
04/05/2008,297.1682,300.16187,300.18042,301.1853,300.24585
05/05/2008,298.72437,299.9265,300.02612,301.23706,300.0974
06/05/2008,298.56152,299.96436,300.104,301.40186,300.26318
07/05/2008,298.27173,299.9016,300.09546,301.73315,300.21753
08/05/2008,298.4348,299.93335,300.07104,301.698,300.2068
09/05/2008,298.21484,299.92188,300.0796,301.57373,300.2046
10/05/2008,298.2671,300.0171,300.09717,301.46045,300.2329
11/05/2008,298.15308,300.0149,300.13647,301.53882,300.33276
12/05/2008,298.13232,300.0044,300.17285,301.61133,300.29688
13/05/2008,297.99854,300.05176,300.17578,301.71387,300.29883
14/05/2008,298.26416,300.14648,300.208,301.59473,300.27832
15/05/2008,298.15015,300.115,300.2644,301.5271,300.41772
16/05/2008,298.15015,300.20044,300.30298,301.5901,300.45728
17/05/2008,298.34375,300.292,300.35938,301.6797,300.53613
18/05/2008,298.17578,300.26172,300.32812,301.5381,300.55957
19/05/2008,298.50928,300.18164,300.27588,301.90088,300.56787
20/05/2008,298.18726,300.22974,300.3938,301.87524,300.71802
21/05/2008,298.32666,300.23047,300.41016,301.8369,300.6582
22/05/2008,298.25317,300.25464,300.36206,301.97046,300.7058
23/05/2008,297.97607,300.29395,300.4287,301.8828,300.6084
24/05/2008,297.8557,300.35962,300.4231,301.84497,300.56274
25/05/2008,297.76318,300.30176,300.3369,301.78906,300.5293
26/05/2008,297.66455,300.2495,300.34766,301.84082,300.6172
27/05/2008,297.76343,300.30444,300.39966,301.81567,300.58716
28/05/2008,297.79028,300.29517,300.43433,301.88257,300.6394
29/05/2008,297.74097,300.2732,300.40894,301.89526,300.5857
30/05/2008,297.7744,300.2876,300.396,301.89795,300.64307
31/05/2008,297.92432,300.25977,300.40625,301.91113,300.66992
01/06/2008,297.76758,300.33984,300.48926,301.95215,300.70312
02/06/2008,297.54834,300.3579,300.56738,301.97656,300.77734
03/06/2008,297.72314,300.29346,300.5122,301.75635,300.67627
04/06/2008,297.64014,300.17236,300.48096,301.78076,300.71826
05/06/2008,297.52075,300.16577,300.4563,301.89868,300.7268
06/06/2008,297.5027,300.17358,300.47925,301.8601,300.79565
07/06/2008,297.43896,300.08105,300.46436,301.70068,300.69775
08/06/2008,297.41675,299.98267,300.44702,301.75757,300.64917
09/06/2008,297.4048,299.9712,300.3086,301.73535,300.57617
10/06/2008,297.38306,299.9641,300.34888,301.76196,300.59106
11/06/2008,297.2871,299.85156,300.3745,301.71436,300.64697
12/06/2008,297.25342,299.90137,300.43652,301.72852,300.75977
13/06/2008,297.1975,299.82153,300.4348,301.89966,300.82642
